trade_id,run_id,entry_time,exit_time,entry_ts,exit_ts,side,direction,entry_price,exit_price,units,pnl_bps,pnl_currency,entry_prob_long,entry_prob_short,exit_prob_close,entry_p_long,entry_p_profitable,entry_policy_version,exit_reason,primary_exit_reason,bars_held,session,vol_regime,trend_regime,session_entry,vol_regime_entry,session_exit,vol_regime_exit,farm_entry_session,farm_entry_vol_regime,farm_guard_version,vol_bucket,atr_bps,notes,policy_name,model_name,exit_profile,extra
SIM-1765184267-000018,replay_20251208_085735,2025-01-03T00:25:00+00:00,,,,long,,2660.110,,1,,,0.7486,0.2514,,,,,,,,,,,ASIA,LOW,,,,,,LOW,3.18,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184267-000018""}"
SIM-1765184267-000019,replay_20251208_085735,2025-01-03T00:30:00+00:00,,,,long,,2660.150,,1,,,0.7616,0.2384,,,,,,,,,,,ASIA,LOW,,,,,,LOW,3.25,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184267-000019""}"
SIM-1765184267-000020,replay_20251208_085735,2025-01-03T00:35:00+00:00,,,,long,,2659.690,,1,,,0.7435,0.2565,,,,,,,,,,,ASIA,LOW,,,,,,LOW,3.43,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184267-000020""}"
SIM-1765184267-000021,replay_20251208_085735,2025-01-03T00:40:00+00:00,,,,long,,2659.390,,1,,,0.7436,0.2564,,,,,,,,,,,ASIA,LOW,,,,,,LOW,3.49,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184267-000021""}"
SIM-1765184267-000022,replay_20251208_085735,2025-01-03T00:45:00+00:00,,,,long,,2660.420,,1,,,0.7309,0.2691,,,,,,,,,,,ASIA,LOW,,,,,,LOW,3.72,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184267-000022""}"
SIM-1765184268-000023,replay_20251208_085735,2025-01-03T01:00:00+00:00,,,,long,,2660.520,,1,,,0.7261,0.2739,,,,,,,,,,,ASIA,LOW,,,,,,LOW,4.24,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184268-000023""}"
SIM-1765184268-000024,replay_20251208_085735,2025-01-03T01:05:00+00:00,,,,long,,2660.500,,1,,,0.7234,0.2766,,,,,,,,,,,ASIA,LOW,,,,,,LOW,4.23,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184268-000024""}"
SIM-1765184288-000025,replay_20251208_085735,2025-01-05T23:00:00+00:00,,,,long,,2640.300,,1,,,0.8406,0.1594,,,,,,,,,,,ASIA,LOW,,,,,,LOW,3.44,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184288-000025""}"
SIM-1765184288-000026,replay_20251208_085735,2025-01-05T23:05:00+00:00,,,,long,,2641.200,,1,,,0.8811,0.1189,,,,,,,,,,,ASIA,LOW,,,,,,LOW,3.51,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184288-000026""}"
SIM-1765184288-000027,replay_20251208_085735,2025-01-05T23:10:00+00:00,,,,long,,2641.510,,1,,,0.8480,0.1520,,,,,,,,,,,ASIA,LOW,,,,,,LOW,3.46,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184288-000027""}"
SIM-1765184288-000028,replay_20251208_085735,2025-01-05T23:15:00+00:00,,,,long,,2642.190,,1,,,0.8528,0.1472,,,,,,,,,,,ASIA,LOW,,,,,,MID,3.64,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184288-000028""}"
SIM-1765184289-000029,replay_20251208_085735,2025-01-05T23:20:00+00:00,,,,long,,2642.620,,1,,,0.8645,0.1355,,,,,,,,,,,ASIA,LOW,,,,,,LOW,3.51,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184289-000029""}"
SIM-1765184289-000030,replay_20251208_085735,2025-01-05T23:25:00+00:00,,,,long,,2642.170,,1,,,0.8829,0.1171,,,,,,,,,,,ASIA,LOW,,,,,,LOW,3.57,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184289-000030""}"
SIM-1765184289-000031,replay_20251208_085735,2025-01-05T23:30:00+00:00,,,,long,,2641.490,,1,,,0.8932,0.1068,,,,,,,,,,,ASIA,LOW,,,,,,MID,3.80,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184289-000031""}"
SIM-1765184289-000032,replay_20251208_085735,2025-01-05T23:35:00+00:00,,,,long,,2641.780,,1,,,0.8902,0.1098,,,,,,,,,,,ASIA,LOW,,,,,,MID,3.88,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184289-000032""}"
SIM-1765184289-000033,replay_20251208_085735,2025-01-05T23:40:00+00:00,,,,long,,2642.490,,1,,,0.8732,0.1268,,,,,,,,,,,ASIA,LOW,,,,,,MID,4.02,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184289-000033""}"
SIM-1765184289-000034,replay_20251208_085735,2025-01-05T23:45:00+00:00,,,,long,,2641.950,,1,,,0.8915,0.1085,,,,,,,,,,,ASIA,LOW,,,,,,MID,4.05,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184289-000034""}"
